id,week,product,loan_amount,loan_duration,unpaid_debt,credit_score,accept,due,overdue,returned_amount
5781,57,0,1500,30,5000,41.84,0,,,
5782,57,0,300,27,2000,22.52,0,,,
5783,57,0,200,34,1500,42.43,0,,,
5784,57,0,800,26,0,72.67,1,1,0,828.99
5785,57,1,1200,19,0,51,1,1,0,1231.62
5786,57,1,400,23,5000,78.46,1,1,0,412.79
5787,57,1,100,24,5000,58.33,1,1,1,0.00
5788,57,1,900,30,0,56.63,1,1,0,937.73
5789,57,1,100,21,0,69.21,1,1,0,102.92
5790,57,1,1000,88,0,77.21,1,1,0,1128.02
5791,57,1,300,83,0,57.06,1,1,0,336.10
5792,57,1,3200,90,0,70.31,1,1,0,3619.57
5793,57,1,2300,32,0,64.75,1,1,0,2402.99
5794,57,1,1600,88,0,56.14,1,1,0,1804.83
5795,57,1,5000,84,600,63.32,1,1,0,5609.31
5796,57,1,100,31,0,51.61,1,1,0,104.34
5797,57,1,1800,86,0,58.87,1,1,0,2024.89
5798,57,1,600,70,0,71.43,1,1,0,660.34
5799,57,1,400,28,5000,59.55,1,1,1,0.00
5800,57,1,1500,84,300,63.59,1,1,0,1682.79
5801,57,1,300,85,5000,79.13,1,1,0,337.02
5802,57,1,2400,26,0,73.64,1,1,0,2486.96
5803,58,0,100,28,0,46.96,0,,,
5804,58,0,300,78,0,52.5,1,1,0,333.81
5805,58,0,700,90,750,49.99,0,,,
5806,58,0,1500,81,5000,13.39,0,,,
5807,58,0,1500,86,0,42.33,0,,,
5808,58,0,1300,90,0,53.85,1,1,0,1470.45
5809,58,0,900,80,650,53.42,1,1,0,1004.16
5810,58,0,1100,83,0,62.83,1,1,0,1232.36
5811,58,0,1400,30,0,39.84,0,,,
5812,58,0,1400,37,0,51.9,1,1,0,1472.74
5813,58,0,400,20,0,59.72,1,1,0,411.10
5814,58,0,900,32,0,48.49,0,,,
5815,58,0,1500,83,3000,30.35,0,,,
5816,58,0,300,20,0,61.79,1,1,0,308.33
5817,58,0,400,13,5000,63.65,1,1,0,407.18
5818,58,0,1400,77,0,32.91,0,,,
5819,58,0,500,23,0,35.8,0,,,
5820,58,0,900,25,0,59.13,1,1,0,931.33
5821,58,0,400,74,0,64.02,1,1,0,442.64
5822,58,0,1000,77,0,48.66,0,,,
5823,58,0,1500,42,0,53.01,1,1,0,1588.77
5824,58,0,1400,79,5000,46.89,0,,,
5825,58,0,600,69,0,58.14,1,1,0,659.44
5826,58,0,200,34,0,57.77,1,1,0,209.53
5827,58,0,1000,27,0,53.57,1,1,0,1037.65
5828,58,0,700,78,5000,29.24,0,,,
5829,58,0,1500,87,0,54.61,1,1,0,1689.72
5830,58,0,800,37,5000,43.92,0,,,
5831,58,0,300,57,600,39.86,0,,,
5832,58,0,200,31,0,52.63,1,1,0,208.67
5833,58,0,500,75,3000,46.67,0,,,
5834,58,0,1500,89,0,36.9,0,,,
5835,58,0,300,28,0,56.23,1,1,0,311.72
5836,58,0,800,81,5000,38.7,0,,,
5837,58,0,900,90,0,49.5,0,,,
5838,58,0,1400,89,3000,14.61,0,,,
5839,58,0,1400,41,0,36.1,0,,,
5840,58,0,300,22,850,33.14,0,,,
5841,58,0,300,31,0,55.13,1,1,0,313.01
5842,58,0,400,82,0,51.24,1,1,0,447.52
5843,58,0,300,21,0,59.34,1,1,0,308.75
5844,58,0,1500,28,850,66.79,1,1,0,1558.61
5845,58,0,1500,90,5000,23.66,0,,,
5846,58,0,1000,81,5000,44.34,0,,,
5847,58,0,1500,90,0,54.08,1,1,0,1696.67
5848,58,0,1500,77,0,42.43,0,,,
5849,58,0,1500,79,1150,67.26,1,1,0,1671.31
5850,58,0,300,18,5000,36.56,0,,,
5851,58,0,300,78,0,48.08,0,,,
5852,58,0,1400,90,0,66.78,1,1,0,1583.56
5853,58,0,1500,86,5000,38.97,0,,,
5854,58,0,800,23,0,34.19,0,,,
5855,58,0,200,17,0,66.16,1,1,0,204.71
5856,58,0,900,23,2000,27.53,0,,,
5857,58,0,1000,26,0,55.57,1,1,0,1036.23
5858,58,0,500,89,0,47.76,0,,,
5859,58,0,400,29,0,80.92,1,1,0,416.20
5860,58,0,1500,90,0,45.37,0,,,
5861,58,0,400,76,0,49.9,0,,,
5862,58,0,1000,90,3000,33.39,0,,,
5863,58,0,1500,70,0,65.74,1,1,0,1650.85
5864,58,0,900,26,600,67.43,1,1,0,932.61
5865,58,0,1500,80,350,70.92,1,1,0,1673.60
5866,58,0,800,32,5000,37.87,0,,,
5867,58,0,1000,75,0,46.57,0,,,
5868,58,0,800,87,5000,27.38,0,,,
5869,58,0,300,19,0,47.75,0,,,
5870,58,0,900,26,5000,14.33,0,,,
5871,58,0,200,35,0,38.05,0,,,
5872,58,0,300,30,0,56.12,1,1,0,312.58
5873,58,0,400,83,5000,34.51,0,,,
5874,58,0,300,74,0,53.26,1,1,0,331.98
5875,58,0,1500,84,2000,28.66,0,,,
5876,58,0,1500,22,850,42.57,0,,,
5877,58,0,1500,32,800,44.28,0,,,
5878,58,0,1300,26,0,69.1,1,1,0,1347.10
5879,58,0,400,22,5000,49.48,0,,,
5880,58,0,700,78,0,62.3,1,1,0,778.88
5881,58,0,900,82,0,66.42,1,1,0,1006.92
5882,58,0,1500,22,5000,54.05,1,1,1,0.00
5883,58,0,1500,32,0,56.27,1,1,0,1567.17
5884,58,0,1400,90,0,49.09,0,,,
5885,58,0,1500,81,3000,56.37,1,1,1,0.00
5886,58,0,100,25,0,46.12,0,,,
5887,58,0,900,21,0,39.93,0,,,
5888,58,0,1500,33,0,50.48,1,1,0,1569.32
5889,58,0,400,24,3000,47.98,0,,,
5890,58,0,1400,90,0,70.83,1,1,0,1583.56
5891,58,0,1500,82,0,54.59,1,1,0,1678.19
5892,58,0,900,85,0,38.58,0,,,
5893,58,0,1000,83,5000,35.72,0,,,
5894,58,0,1400,77,0,70.81,1,1,0,1555.63
5895,58,0,1400,29,0,70.51,1,1,0,1456.70
5896,58,0,1300,77,5000,50.12,1,1,0,1444.51
5897,58,0,400,20,0,40.43,0,,,
5898,58,0,1500,90,500,50.89,1,1,0,1696.67
5899,58,0,1500,82,5000,42.04,0,,,
5900,58,0,300,31,5000,34.58,0,,,
5901,58,0,1500,87,0,40.59,0,,,
5902,58,0,200,31,5000,21.93,0,,,
5903,58,0,1500,90,0,61.49,1,1,0,1696.67
5904,58,0,1500,38,5000,39.09,0,,,
5905,58,0,1500,31,5000,39.68,0,,,
5906,58,0,1500,90,3000,48.82,0,,,
5907,58,0,1500,84,400,62,1,1,0,1682.79
5908,58,0,1400,85,0,66.71,1,1,0,1572.76
5909,58,0,1400,78,0,67.43,1,1,0,1557.76
5910,58,0,400,87,0,51.73,1,1,0,450.59
5911,58,0,1400,80,0,58.52,1,1,0,1562.03
5912,58,0,700,23,0,64.33,1,1,0,722.39
5913,58,0,400,24,0,59.89,1,1,0,413.36
5914,58,0,1400,86,1500,47.97,0,,,
5915,58,0,200,72,750,45.89,0,,,
5916,58,0,1500,90,0,57.48,1,1,0,1696.67
5917,58,0,1500,86,0,48.6,0,,,
5918,58,0,700,27,0,55.92,1,1,0,726.36
5919,58,0,1500,72,0,49.42,0,,,
5920,58,0,1500,76,1500,43.05,0,,,
5921,58,0,1500,90,0,74.28,1,1,0,1696.67
5922,58,0,1400,87,300,58.52,1,1,1,0.00
5923,58,0,1300,33,0,98.63,1,1,0,1360.07
5924,58,0,1400,74,0,43.27,0,,,
5925,58,0,800,72,0,55.21,1,1,0,882.87
5926,58,0,1400,17,0,45.78,0,,,
5927,58,0,400,28,0,71.9,1,1,0,415.63
5928,58,0,500,78,5000,31.05,0,,,
5929,58,0,1500,90,0,49.33,0,,,
5930,58,0,900,81,0,32.9,0,,,
5931,58,0,1500,68,5000,31.34,0,,,
5932,58,0,1100,90,0,54.25,1,1,0,1244.23
5933,58,0,700,32,0,56.4,1,1,0,731.35
5934,58,0,200,23,0,63.39,1,1,0,206.40
5935,58,0,1400,34,550,61.41,1,1,0,1466.70
5936,58,0,1000,76,5000,51.03,1,1,1,0.00
5937,58,0,400,28,5000,39.67,0,,,
5938,58,0,900,27,1500,40.25,0,,,
5939,58,0,300,74,0,48.71,0,,,
5940,58,1,1400,90,0,65.06,1,1,0,1583.56
5941,58,1,700,81,0,56.01,1,1,0,782.08
5942,58,1,3100,29,2000,52.66,1,1,0,3225.54
5943,58,1,2700,28,0,71.55,1,1,0,2805.50
5944,58,1,1000,74,0,50.53,1,1,0,1106.61
5945,58,1,300,86,0,52.51,1,1,0,337.48
5946,58,1,400,78,2000,59.31,1,1,1,0.00
5947,58,1,700,86,5000,38.18,0,,,
5948,58,1,900,90,0,68.83,1,1,0,1018.00
5949,58,1,200,27,0,55.7,1,1,0,207.53
5950,58,1,100,16,5000,57.4,1,1,1,0.00
5951,58,1,1800,90,1500,77.92,1,1,0,2036.01
5952,58,1,1700,20,5000,55.74,1,1,1,0.00
5953,58,1,700,86,3000,57.74,1,1,1,0.00
5954,58,1,1700,90,0,63,1,1,0,1922.89
5955,58,1,1000,76,0,50.59,1,1,0,1109.64
5956,59,0,1500,27,0,64.53,1,1,0,1556.48
5957,59,0,700,29,0,44.85,0,,,
5958,59,0,300,27,0,62.04,1,1,0,311.30
5959,59,0,100,23,5000,54.65,1,1,1,0.00
5960,59,0,1400,90,5000,42.38,0,,,
5961,59,0,1500,40,0,41.83,0,,,
5962,59,0,1500,84,0,36.79,0,,,
5963,59,1,500,15,1500,67.28,1,1,0,510.37
5964,59,1,900,90,0,47.99,0,,,
5965,59,1,800,14,0,61.21,1,1,0,815.48
5966,59,1,300,83,3000,50.99,1,1,0,336.10
5967,59,1,900,86,0,51.8,1,1,0,1012.44
5968,59,1,1800,80,5000,57.78,1,1,1,0.00
5969,59,1,1400,90,0,52.12,1,1,0,1583.56
5970,59,1,500,17,5000,41.67,0,,,
5971,59,1,3000,24,0,69.56,1,1,0,3100.20
5972,59,1,2000,77,0,76.32,1,1,0,2222.33
5973,59,1,600,26,0,61.72,1,1,0,621.74
5974,59,1,1100,17,0,46.43,0,,,
5975,59,1,1700,86,0,55.85,1,1,0,1912.39
5976,59,1,1000,24,0,63.17,1,1,0,1033.40
5977,59,1,1400,86,5000,66.04,1,1,0,1574.91
5978,59,1,1200,75,0,60.78,1,1,0,1329.75
5979,59,1,300,80,0,56.2,1,1,0,334.72
5980,59,1,100,17,0,64.08,1,1,0,102.35
5981,59,1,1600,90,0,78.21,1,1,0,1809.78
5982,60,0,500,28,0,57.88,1,1,0,519.54
5983,60,0,900,16,0,59.61,1,1,0,919.93
5984,60,0,1500,90,5000,47.6,0,,,
5985,60,0,1500,90,0,38.02,0,,,
5986,60,0,1000,23,0,49.46,0,,,
5987,60,0,300,22,5000,41.92,0,,,
5988,60,0,300,25,0,60.97,1,1,0,310.44
5989,60,0,300,27,0,50.88,1,1,0,311.30
5990,60,0,1500,37,0,57.28,1,1,0,1577.93
5991,60,0,1500,75,0,30.61,0,,,
5992,60,0,1500,90,0,72.17,1,1,0,1696.67
5993,60,0,1400,78,0,58.08,1,1,0,1557.76
5994,60,0,500,73,0,38.53,0,,,
5995,60,0,900,22,0,53.58,1,1,0,927.52
5996,60,0,1500,36,0,63,1,1,0,1575.77
5997,60,0,400,87,450,42.05,0,,,
5998,60,0,1500,26,0,53.37,1,1,0,1554.35
5999,60,0,1500,78,0,60.39,1,1,0,1669.03
6000,60,0,300,72,0,75.52,1,1,0,331.08
6001,60,0,1300,90,0,56.23,1,1,0,1470.45
6002,60,0,1400,81,0,77.07,1,1,0,1564.17
6003,60,0,1500,90,0,53.3,1,1,0,1696.67
6004,60,0,1500,17,0,44.05,0,,,
6005,60,0,1000,85,5000,27.78,0,,,
6006,60,0,400,22,0,67.16,1,1,0,412.23
6007,60,0,1400,84,0,60.63,1,1,0,1570.61
6008,60,0,400,79,0,60.04,1,1,0,445.68
6009,60,0,1500,69,0,41.6,0,,,
6010,60,0,200,15,2000,31.76,0,,,
6011,60,0,1400,76,3000,32.72,0,,,
6012,60,0,1000,26,0,37.95,0,,,
6013,60,0,800,90,0,41.68,0,,,
6014,60,0,200,22,0,43.91,0,,,
6015,60,0,1300,90,0,74.72,1,1,0,1470.45
6016,60,0,1400,19,0,87.92,1,1,0,1436.89
6017,60,0,1500,73,5000,21.47,0,,,
6018,60,0,1500,84,0,60.96,1,1,0,1682.79
6019,60,0,800,86,3000,17.37,0,,,
6020,60,0,400,70,0,45.72,0,,,
6021,60,0,1400,25,0,54.79,1,1,0,1448.74
6022,60,0,1400,89,0,49.63,0,,,
6023,60,0,200,79,100,25.18,0,,,
6024,60,0,400,31,0,50.33,1,1,0,417.34
6025,60,0,1500,25,0,72.61,1,1,0,1552.22
6026,60,0,1000,84,0,53.32,1,1,0,1121.86
6027,60,0,1500,81,0,60.48,1,1,0,1675.90
6028,60,0,1500,87,5000,40.97,0,,,
6029,60,0,800,79,0,60.69,1,1,0,891.37
6030,60,0,200,33,0,43.37,0,,,
6031,60,0,200,77,0,53.19,1,1,0,222.23
6032,60,0,1500,80,0,50.54,1,1,0,1673.60
6033,60,0,1300,90,0,70.64,1,1,0,1470.45
6034,60,0,1500,90,0,53.68,1,1,0,1696.67
6035,60,0,1400,85,0,42.22,0,,,
6036,60,0,1400,34,0,54,1,1,0,1466.70
6037,60,0,300,14,0,57.49,1,1,0,305.80
6038,60,0,1500,31,0,76.79,1,1,0,1565.03
6039,60,0,1500,77,0,41.76,0,,,
6040,60,0,400,23,5000,28.05,0,,,
6041,60,0,1000,82,0,47.3,0,,,
6042,60,0,900,77,0,53.02,1,1,0,1000.05
6043,60,0,1400,25,0,24.08,0,,,
6044,60,0,1500,63,0,48.35,0,,,
6045,60,0,1500,80,0,44.42,0,,,
6046,60,0,1000,36,0,37.11,0,,,
6047,60,0,1100,90,5000,41.52,0,,,
6048,60,0,1500,29,0,67.3,1,1,0,1560.75
6049,60,0,800,83,0,58.97,1,1,0,896.26
6050,60,0,200,35,0,75.21,1,1,0,209.82
6051,60,0,1300,76,0,39.52,0,,,
6052,60,0,1000,37,0,47.81,0,,,
6053,60,0,800,88,0,61.71,1,1,0,902.42
6054,60,0,1500,11,0,55.27,1,1,0,1522.76
6055,60,0,1100,84,3000,42.09,0,,,
6056,60,0,1400,83,450,67.69,1,1,0,1568.46
6057,60,0,1000,31,0,57.02,1,1,0,1043.35
6058,60,0,300,79,5000,45.28,0,,,
6059,60,0,900,80,0,54.51,1,1,0,1004.16
6060,60,0,500,81,0,58.82,1,1,0,558.63
6061,60,0,1400,77,0,43.71,0,,,
6062,60,0,1000,80,0,66.61,1,1,0,1115.74
6063,60,0,1500,90,1500,48.48,0,,,
6064,60,0,900,18,3000,30.08,0,,,
6065,60,0,700,89,0,54.81,1,1,0,790.70
6066,60,0,1000,19,0,61.73,1,1,0,1026.35
6067,60,0,800,29,2000,38.33,0,,,
6068,60,0,1500,18,2000,67.02,1,1,0,1537.42
6069,60,0,1500,82,5000,36.11,0,,,
6070,60,0,200,27,0,53.93,1,1,0,207.53
6071,60,0,1500,90,0,36.6,0,,,
6072,60,0,1500,90,0,58.9,1,1,0,1696.67
6073,60,0,900,76,5000,50.35,1,1,1,0.00
6074,60,0,200,26,0,65.9,1,1,0,207.25
6075,60,0,1400,85,0,49.38,0,,,
6076,60,0,900,14,0,62.2,1,1,0,917.41
6077,60,0,400,87,0,42.76,0,,,
6078,60,0,200,65,5000,58.17,1,1,0,218.61
6079,60,0,500,75,5000,39.19,0,,,
6080,60,0,1000,81,1150,63.26,1,1,0,1117.26
6081,60,0,1500,81,0,64.64,1,1,0,1675.90
6082,60,0,1500,33,0,44.93,0,,,
6083,60,0,500,70,0,57.61,1,1,0,550.28
6084,60,0,1100,88,0,67.46,1,1,0,1240.82
6085,60,0,1500,69,300,37.83,0,,,
6086,60,0,300,73,0,60.76,1,1,0,331.53
6087,60,0,200,28,2000,35.23,0,,,
6088,60,0,900,81,0,47.61,0,,,
6089,60,0,1400,26,700,41.29,0,,,
6090,60,0,1400,81,0,63.59,1,1,0,1564.17
6091,60,0,700,14,0,62.47,1,1,0,713.54
6092,60,0,200,18,0,49.13,0,,,
6093,60,0,900,27,0,54.81,1,1,0,933.89
6094,60,0,1400,82,0,52.08,1,1,0,1566.31
6095,60,0,900,85,5000,35.04,0,,,
6096,60,0,1400,43,0,47.55,0,,,
6097,60,0,400,79,0,71.92,1,1,0,445.68
6098,60,0,1000,86,5000,9.68,0,,,
6099,60,0,500,20,0,70.43,1,1,0,513.88
6100,60,0,300,82,400,66.16,1,1,0,335.64
6101,60,0,1400,81,5000,27.94,0,,,
6102,60,0,1500,23,2000,24.83,0,,,
6103,60,0,1500,74,5000,25.39,0,,,
6104,60,0,1300,83,0,58,1,1,0,1456.43
6105,60,0,900,83,5000,37.98,0,,,
6106,60,0,100,20,0,54.38,1,1,0,102.78
6107,60,0,1500,90,500,47.93,0,,,
6108,60,0,900,31,0,54.61,1,1,0,939.02
6109,60,0,1500,36,2000,37.47,0,,,
6110,60,0,1400,89,5000,44.7,0,,,
6111,60,0,300,26,0,66.14,1,1,0,310.87
6112,60,0,1300,23,1500,71.33,1,1,0,1341.58
6113,60,0,1500,87,5000,36.45,0,,,
6114,60,0,400,30,0,69.27,1,1,0,416.77
6115,60,0,1400,27,0,67.13,1,1,0,1452.71
6116,60,0,1500,77,0,65.19,1,1,0,1666.74
6117,60,0,1500,23,2000,60.66,1,1,0,1547.98
6118,60,0,1500,82,0,41.47,0,,,
6119,60,0,1100,29,0,45.1,0,,,
6120,60,0,1500,90,2000,53.93,1,1,0,1696.67
6121,60,0,1500,71,5000,51.4,1,1,1,0.00
6122,60,0,300,32,0,58.16,1,1,0,313.43
6123,60,0,1500,26,0,44.3,0,,,
6124,60,0,200,25,2000,46.82,0,,,
6125,60,0,800,86,0,40.49,0,,,
6126,60,0,1400,46,0,78.05,1,1,0,1490.99
6127,60,0,1500,66,5000,40.16,0,,,
6128,60,0,900,74,0,66.26,1,1,0,995.95
6129,60,0,400,36,5000,46.18,0,,,
6130,60,0,500,36,0,60.38,1,1,0,525.26
6131,60,0,1300,90,0,55.18,1,1,0,1470.45
6132,60,0,400,26,5000,42.71,0,,,
6133,60,0,400,73,0,59.21,1,1,0,442.04
6134,60,1,2400,90,0,42.75,0,,,
6135,60,1,600,26,0,74.45,1,1,0,621.74
6136,60,1,800,30,0,45.4,0,,,
6137,60,1,1300,44,2000,62.1,1,1,1,0.00
6138,60,1,800,90,550,44.79,0,,,
6139,60,1,400,90,0,64.6,1,1,0,452.45
6140,60,1,800,21,0,70.69,1,1,0,823.33
6141,60,1,3400,90,0,64.36,1,1,0,3845.79
6142,60,1,1600,18,0,61.67,1,1,0,1639.91
6143,60,1,1500,84,350,61.22,1,1,0,1682.79
6144,60,1,100,28,5000,65.46,1,1,1,0.00
6145,60,1,500,30,0,66.02,1,1,0,520.96
6146,60,1,1900,90,0,54.82,1,1,0,2149.12
6147,60,1,100,84,0,69.54,1,1,0,112.19
6148,60,1,1400,29,0,56.22,1,1,0,1456.70
6149,60,1,3100,33,0,71.32,1,1,0,3243.25
6150,60,1,1100,14,5000,66.21,1,1,1,0.00
6151,61,0,300,90,5000,33.31,0,,,
6152,61,0,1300,90,0,61.23,1,1,0,1470.45
6153,61,0,400,25,5000,32.65,0,,,
6154,61,0,900,24,0,56.18,1,1,0,930.06
6155,61,0,1000,34,0,39.08,0,,,
6156,61,0,1500,27,950,63.22,1,1,0,1556.48
6157,61,0,500,66,0,54.65,1,1,0,547.28
6158,61,0,800,83,0,55.03,1,1,0,896.26
6159,61,0,1300,28,5000,34.44,0,,,
6160,61,0,200,86,5000,36.51,0,,,
6161,61,0,1500,84,5000,51.34,1,1,1,0.00
6162,61,0,800,82,5000,33.83,0,,,
6163,61,0,1000,39,0,54.27,1,1,0,1054.84
6164,61,0,1500,87,5000,21.91,0,,,
6165,61,0,900,7,0,65.96,1,1,0,908.67
6166,61,0,900,83,0,63.21,1,1,0,1008.29
6167,61,0,1000,67,0,42.13,0,,,
6168,61,0,1100,79,5000,61.93,1,1,1,0.00
6169,61,0,1500,86,3000,37.8,0,,,
6170,61,0,1500,90,0,56.64,1,1,0,1696.67
6171,61,0,800,85,0,66.7,1,1,0,898.72
6172,61,0,1500,90,0,56.7,1,1,0,1696.67
6173,61,0,800,71,0,65.54,1,1,0,881.66
6174,61,0,400,25,0,35.87,0,,,
6175,61,0,1400,80,800,26.74,0,,,
6176,61,0,700,35,0,66.51,1,1,0,734.36
6177,61,0,800,81,0,52.3,1,1,0,893.81
6178,61,0,1500,84,0,49.3,0,,,
6179,61,0,1400,84,5000,74.25,1,1,0,1570.61
6180,61,0,200,14,0,50.66,1,1,0,203.87
6181,61,0,200,70,0,42.51,0,,,
6182,61,0,1500,77,0,32.81,0,,,
6183,61,0,1000,34,0,59.45,1,1,0,1047.64
6184,61,0,300,22,0,41.8,0,,,
6185,61,0,500,77,0,60.59,1,1,0,555.58
6186,61,0,1500,87,0,49.63,0,,,
6187,61,0,1400,84,2000,34.19,0,,,
6188,61,0,1500,21,0,59.82,1,1,0,1543.75
6189,61,0,400,32,5000,44.45,0,,,
6190,61,0,300,10,0,42.46,0,,,
6191,61,0,1300,82,5000,31.21,0,,,
6192,61,0,1500,74,0,47.46,0,,,
6193,61,0,400,31,3000,55.29,1,1,1,0.00
6194,61,0,1500,21,0,55.3,1,1,0,1543.75
6195,61,0,1000,36,5000,28.08,0,,,
6196,61,0,1500,86,0,28.71,0,,,
6197,61,0,900,26,0,44.21,0,,,
6198,61,0,900,73,5000,31.08,0,,,
6199,61,0,1500,87,0,32.74,0,,,
6200,61,0,300,25,0,57.38,1,1,0,310.44
6201,61,0,800,34,5000,55.08,1,1,0,838.11
6202,61,0,1000,88,0,60.73,1,1,0,1128.02
6203,61,0,1500,34,0,48.51,0,,,
6204,61,0,1000,81,0,47.66,0,,,
6205,61,0,400,36,0,56.06,1,1,0,420.21
6206,61,0,900,88,0,51.94,1,1,0,1015.22
6207,61,0,600,27,0,65.81,1,1,0,622.59
6208,61,0,1500,33,0,41.31,0,,,
6209,61,0,700,80,0,52.53,1,1,0,781.02
6210,61,0,900,37,0,66.51,1,1,0,946.76
6211,61,0,200,30,0,56.93,1,1,0,208.38
6212,61,0,400,83,0,65.51,1,1,0,448.13
6213,61,0,1500,85,0,51.16,1,1,0,1685.10
6214,61,0,1100,77,0,59.16,1,1,0,1222.28
6215,61,0,700,78,700,62.6,1,1,0,778.88
6216,61,0,1500,88,0,61.84,1,1,0,1692.03
6217,61,0,1500,82,0,65.68,1,1,0,1678.19
6218,61,0,1500,76,2000,43.77,0,,,
6219,61,0,1400,79,600,62.24,1,1,0,1559.89
6220,61,0,300,80,0,51.08,1,1,0,334.72
6221,61,0,300,30,0,54.2,1,1,0,312.58
6222,61,0,1500,35,5000,37.25,0,,,
6223,61,0,1500,17,5000,53.17,1,1,1,0.00
6224,61,0,200,25,0,49.65,0,,,
6225,61,0,1000,20,0,40.85,0,,,
6226,61,0,500,84,5000,65.24,1,1,1,0.00
6227,61,0,1500,83,0,54.39,1,1,0,1680.49
6228,61,0,1500,90,0,61.66,1,1,0,1696.67
6229,61,0,800,27,0,66.14,1,1,0,830.12
6230,61,0,1000,26,5000,35.68,0,,,
6231,61,0,800,87,1500,38.65,0,,,
6232,61,0,900,75,0,49.3,0,,,
6233,61,0,500,90,3000,58.93,1,1,1,0.00
6234,61,0,300,29,0,35.03,0,,,
6235,61,0,1400,90,5000,36.44,0,,,
6236,61,0,1500,86,0,49.4,0,,,
6237,61,0,1500,24,0,64.93,1,1,0,1550.10
6238,61,0,800,17,350,56.86,1,1,0,818.84
6239,61,0,300,81,5000,28.71,0,,,
6240,61,0,1400,90,0,56.05,1,1,0,1583.56
6241,61,1,2200,83,0,56.16,1,1,0,2464.72
6242,61,1,4500,30,0,53.32,1,1,0,4688.65
6243,61,1,100,72,5000,45.56,0,,,
6244,61,1,1400,25,5000,55.96,1,1,1,0.00
6245,61,1,800,90,0,57.89,1,1,0,904.89
6246,61,1,1200,26,0,51.63,1,1,0,1243.48
6247,61,1,400,31,5000,19.71,0,,,
6248,61,1,5000,87,0,56.33,1,1,0,5632.39
6249,61,1,600,87,0,41.16,0,,,
6250,61,1,1200,24,0,51.24,1,1,0,1240.08
6251,61,1,2800,28,0,46.37,0,,,
6252,61,1,4200,88,0,65.63,1,1,0,4737.69
6253,61,1,600,84,0,51.94,1,1,0,673.12
6254,61,1,1600,90,0,64.13,1,1,0,1809.78
6255,61,1,600,84,950,53.79,1,1,0,673.12
6256,61,1,300,26,0,67.52,1,1,0,310.87
6257,62,0,500,67,0,42.57,0,,,
6258,62,0,900,83,0,60.2,1,1,0,1008.29
6259,62,0,900,21,2000,50.82,1,1,0,926.25
6260,62,0,1500,73,0,46.73,0,,,
6261,62,0,500,77,0,53.27,1,1,0,555.58
6262,62,0,1500,77,0,42.99,0,,,
6263,62,0,1500,74,0,60.33,1,1,0,1659.91
6264,62,0,1500,33,0,74.9,1,1,0,1569.32
6265,62,0,1400,84,0,65.05,1,1,0,1570.61
6266,62,0,1300,83,700,72.69,1,1,0,1456.43
6267,62,0,1400,86,0,77.9,1,1,0,1574.91
6268,62,0,1500,59,0,65.92,1,1,0,1626.18
6269,62,0,1500,85,0,44.15,0,,,
6270,62,0,1500,90,0,55.31,1,1,0,1696.67
6271,62,0,1400,74,0,53.36,1,1,0,1549.25
6272,62,0,1500,88,0,50.48,1,1,0,1692.03
6273,62,0,1400,87,5000,22.64,0,,,
6274,62,0,1500,77,0,62.2,1,1,0,1666.74
6275,62,0,800,49,0,50.72,1,1,0,855.50
6276,62,0,1500,42,0,35.42,0,,,
6277,62,0,1400,85,0,37.73,0,,,
6278,62,0,1400,89,0,68.48,1,1,0,1581.39
6279,62,0,1500,79,0,46.3,0,,,
6280,62,0,700,55,0,68.77,1,1,0,754.74
6281,62,0,1000,18,0,44.79,0,,,
6282,62,0,1400,40,0,66.68,1,1,0,1478.80
6283,62,0,1000,82,0,61.25,1,1,0,1118.79
6284,62,0,200,20,0,46.15,0,,,
6285,62,0,1500,90,0,44.46,0,,,
6286,62,0,1400,68,5000,60.56,1,1,1,0.00
6287,62,0,1400,77,0,47.49,0,,,
6288,62,0,400,71,0,65.06,1,1,0,440.83
6289,62,0,900,79,0,48.84,0,,,
6290,62,0,800,33,0,60.32,1,1,0,836.97
6291,62,0,1500,85,0,50.97,1,1,0,1685.10
6292,62,0,1000,89,0,51.27,1,1,0,1129.57
6293,62,0,400,30,0,65.3,1,1,0,416.77
6294,62,0,1500,88,0,58.31,1,1,0,1692.03
6295,62,0,400,32,0,56.39,1,1,0,417.91
6296,62,0,400,28,250,27.45,0,,,
6297,62,0,300,80,0,53.47,1,1,0,334.72
6298,62,0,300,16,0,55.81,1,1,0,306.64
6299,62,0,1500,89,5000,32.7,0,,,
6300,62,0,1500,83,0,54.03,1,1,0,1680.49
6301,62,0,300,82,0,52.16,1,1,0,335.64
6302,62,0,1300,84,0,21.1,0,,,
6303,62,0,1500,76,5000,40,0,,,
6304,62,0,500,39,3000,32.35,0,,,
6305,62,0,1500,39,0,40.82,0,,,
6306,62,0,800,30,0,72.5,1,1,0,833.54
6307,62,0,300,34,0,33.15,0,,,
6308,62,0,400,82,0,57.24,1,1,0,447.52
6309,62,0,1400,84,5000,29.05,0,,,
6310,62,0,800,77,450,53.87,1,1,0,888.93
6311,62,0,1400,90,0,32.23,0,,,
6312,62,0,500,22,0,65.89,1,1,0,515.29
6313,62,0,700,86,0,45.59,0,,,
6314,62,0,300,31,0,61.87,1,1,0,313.01
6315,62,0,800,37,0,58.08,1,1,0,841.56
6316,62,0,900,30,0,46.59,0,,,
6317,62,0,900,79,0,38.93,0,,,
